date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:06:49	547/547	---M--	200	added ('OK')	image/png	etag:%22223-6062abe875465%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from http://localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=8.1.1)
02:06:49	1554/1554	---M--	200	added ('OK')	image/svg+xml	etag:%22612-6062abe87584c%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	(from http://localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=8.1.1)
02:06:50	866/866	---M--	200	added ('OK')	image/gif	etag:%22362-6062abe875c2c%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	(from http://localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=8.1.1)
02:06:51	653/653	---M--	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:06:50%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/20	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/wp/v2/product_cat/20.json	(from http://localhost/wordpress/product-category/uncategorized/)
02:06:54	2328/2328	---M--	200	added ('OK')	application/rss+xml	etag:%221695357fe59bbaad6b59f9adf3f6363c%22	http://localhost/wordpress/product-category/uncategorized/feed/	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product-category/uncategorized/feed/index.html	(from http://localhost/wordpress/product-category/uncategorized/)
02:07:00	66802/66802	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:06:54%20GMT	http://localhost/wordpress/product-category/uncategorized/?add-to-cart=297	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product-category/uncategorized/index3d95.html	(from http://localhost/wordpress/product-category/uncategorized/)
02:07:07	66805/66805	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:07:00%20GMT	http://localhost/wordpress/product-category/uncategorized/?add-to-cart=295	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product-category/uncategorized/indexfb29.html	(from http://localhost/wordpress/product-category/uncategorized/)
02:07:09	217290/217290	---M--	200	added ('OK')	image/jpeg	etag:%22350ca-606595b07a44e%22	http://localhost/wordpress/wp-content/uploads/2023/09/09-Bed-Room-scaled-1.jpg	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/uploads/2023/09/09-Bed-Room-scaled-1.jpg	(from http://localhost/wordpress/product/students-garden-hostel/)
02:07:10	14053/14053	---MC-	200	added ('OK')	application/rss+xml	etag:%221695357fe59bbaad6b59f9adf3f6363c%22	http://localhost/wordpress/product-category/mohammadpur/feed/	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product-category/mohammadpur/feed/index.html	(from http://localhost/wordpress/product-category/mohammadpur/)
02:07:11	647/647	---M--	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:07:10%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/27	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/wp/v2/product_cat/27.json	(from http://localhost/wordpress/product-category/mohammadpur/)
02:07:12	188198/188198	---M--	200	added ('OK')	image/jpeg	etag:%222df26-606596737c44e%22	http://localhost/wordpress/wp-content/uploads/2023/09/20-Hostel-Bus-scaled-1.jpg	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/uploads/2023/09/20-Hostel-Bus-scaled-1.jpg	(from http://localhost/wordpress/product/students-garden-hostel/)
02:07:17	66998/66998	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:07:11%20GMT	http://localhost/wordpress/product-category/mohammadpur/?add-to-cart=294	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product-category/mohammadpur/index0634.html	(from http://localhost/wordpress/product-category/mohammadpur/)
02:07:18	67011/67011	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:07:11%20GMT	http://localhost/wordpress/product-category/mohammadpur/?add-to-cart=240	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product-category/mohammadpur/index23d2.html	(from http://localhost/wordpress/product-category/mohammadpur/)
02:07:28	490270/490270	---M--	200	added ('OK')	image/jpeg	etag:%2277b1e-6065964635d7b%22	http://localhost/wordpress/wp-content/uploads/2023/09/12-Bed-Room-scaled-1.jpg	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/uploads/2023/09/12-Bed-Room-scaled-1.jpg	(from http://localhost/wordpress/product/students-garden-hostel/)
